sex,race,age,county,total
female,white,0-17,20013,904
female,white,18-34,20013,607
female,white,35-64,20013,1494
female,white,65-74,20013,555
female,white,75+,20013,413
male,black,0-17,20013,0
male,black,18-34,20013,4
male,black,35-64,20013,23
male,black,65-74,20013,19
male,black,75+,20013,5
male,other,0-17,20013,274
male,other,18-34,20013,140
male,other,35-64,20013,242
male,other,65-74,20013,60
male,other,75+,20013,38
male,white,0-17,20013,961
male,white,18-34,20013,621
male,white,35-64,20013,1464
male,white,65-74,20013,514
male,white,75+,20013,306
female,black,0-17,20015,171
female,black,18-34,20015,50
female,black,35-64,20015,116
female,black,65-74,20015,1
female,black,75+,20015,0
female,other,0-17,20015,1227
female,other,18-34,20015,795
female,other,35-64,20015,1230
female,other,65-74,20015,108
female,other,75+,20015,125
female,white,0-17,20015,6933
female,white,18-34,20015,5565
female,white,35-64,20015,11591
female,white,65-74,20015,3232
female,white,75+,20015,2289
male,black,0-17,20015,167
male,black,18-34,20015,350
male,black,35-64,20015,609
male,black,65-74,20015,39
male,black,75+,20015,14
male,other,0-17,20015,1041
male,other,18-34,20015,670
male,other,35-64,20015,1039
male,other,65-74,20015,129
male,other,75+,20015,66
male,white,0-17,20015,7420
male,white,18-34,20015,6313
male,white,35-64,20015,11831
male,white,65-74,20015,3085
male,white,75+,20015,1710
female,black,0-17,20017,0
female,black,18-34,20017,0
female,black,35-64,20017,0
female,black,65-74,20017,0
female,black,75+,20017,0
female,other,0-17,20017,38
female,other,18-34,20017,27
female,other,35-64,20017,60
female,other,65-74,20017,3
female,other,75+,20017,1
female,white,0-17,20017,209
female,white,18-34,20017,193
female,white,35-64,20017,404
female,white,65-74,20017,166
female,white,75+,20017,148
male,black,0-17,20017,0
male,black,18-34,20017,13
male,black,35-64,20017,19
male,black,65-74,20017,0
male,black,75+,20017,0
male,other,0-17,20017,30
male,other,18-34,20017,42
male,other,35-64,20017,39
male,other,65-74,20017,3
male,other,75+,20017,8
male,white,0-17,20017,264
male,white,18-34,20017,200
male,white,35-64,20017,421
male,white,65-74,20017,178
male,white,75+,20017,113
female,black,0-17,20019,0
female,black,18-34,20019,0
female,black,35-64,20019,4
female,black,65-74,20019,0
female,black,75+,20019,0
female,other,0-17,20019,81
female,other,18-34,20019,56
female,other,35-64,20019,70
female,other,65-74,20019,16
female,other,75+,20019,17
female,white,0-17,20019,243
female,white,18-34,20019,217
female,white,35-64,20019,485
female,white,65-74,20019,204
female,white,75+,20019,183
male,black,0-17,20019,9
male,black,18-34,20019,19
male,black,35-64,20019,0
male,black,65-74,20019,0
male,black,75+,20019,0
male,other,0-17,20019,99
male,other,18-34,20019,52
male,other,35-64,20019,117
male,other,65-74,20019,13
male,other,75+,20019,11
male,white,0-17,20019,323
male,white,18-34,20019,230
male,white,35-64,20019,559
male,white,65-74,20019,185
male,white,75+,20019,177
female,black,0-17,20021,0
female,black,18-34,20021,1
female,black,35-64,20021,96
female,black,65-74,20021,0
female,black,75+,20021,0
female,other,0-17,20021,371
female,other,18-34,20021,227
female,other,35-64,20021,446
female,other,65-74,20021,49
female,other,75+,20021,8
female,white,0-17,20021,1751
female,white,18-34,20021,1505
female,white,35-64,20021,3330
female,white,65-74,20021,1074
female,white,75+,20021,876
male,black,0-17,20021,20
male,black,18-34,20021,6
male,black,35-64,20021,35
male,black,65-74,20021,0
male,black,75+,20021,0
male,other,0-17,20021,375
male,other,18-34,20021,290
male,other,35-64,20021,283
male,other,65-74,20021,104
male,other,75+,20021,72
male,white,0-17,20021,1847
male,white,18-34,20021,1527
male,white,35-64,20021,3345
male,white,65-74,20021,997
male,white,75+,20021,601
female,black,0-17,20023,0
female,black,18-34,20023,0
female,black,35-64,20023,0
female,black,65-74,20023,0
female,black,75+,20023,0
female,other,0-17,20023,33
female,other,18-34,20023,35
female,other,35-64,20023,52
female,other,65-74,20023,2
female,other,75+,20023,2
female,white,0-17,20023,208
female,white,18-34,20023,163
female,white,35-64,20023,405
female,white,65-74,20023,176
female,white,75+,20023,175
male,black,0-17,20023,0
male,black,18-34,20023,0
male,black,35-64,20023,0
male,black,65-74,20023,0
male,black,75+,20023,1
male,other,0-17,20023,88
male,other,18-34,20023,2
male,other,35-64,20023,83
male,other,65-74,20023,2
male,other,75+,20023,0
male,white,0-17,20023,280
male,white,18-34,20023,208
male,white,35-64,20023,401
male,white,65-74,20023,187
male,white,75+,20023,125
female,black,0-17,20025,0
female,black,18-34,20025,0
female,black,35-64,20025,0
female,black,65-74,20025,0
female,black,75+,20025,0
female,other,0-17,20025,49
female,other,18-34,20025,14
female,other,35-64,20025,46
female,other,65-74,20025,9
female,other,75+,20025,0
female,white,0-17,20025,188
female,white,18-34,20025,154
female,white,35-64,20025,299
female,white,65-74,20025,97
female,white,75+,20025,122
male,black,0-17,20025,0
male,black,18-34,20025,0
male,black,35-64,20025,0
male,black,65-74,20025,0
male,black,75+,20025,0
male,other,0-17,20025,81
male,other,18-34,20025,19
male,other,35-64,20025,53
male,other,65-74,20025,1
male,other,75+,20025,21
male,white,0-17,20025,168
male,white,18-34,20025,101
male,white,35-64,20025,343
male,white,65-74,20025,102
male,white,75+,20025,120
female,black,0-17,20027,18
female,black,18-34,20027,42
female,black,35-64,20027,3
female,black,65-74,20027,8
female,black,75+,20027,0
female,other,0-17,20027,23
female,other,18-34,20027,24
female,other,35-64,20027,43
female,other,65-74,20027,31
female,other,75+,20027,11
female,white,0-17,20027,860
female,white,18-34,20027,554
female,white,35-64,20027,1377
female,white,65-74,20027,512
female,white,75+,20027,508
male,black,0-17,20027,56
male,black,18-34,20027,33
male,black,35-64,20027,29
male,black,65-74,20027,0
male,black,75+,20027,0
male,other,0-17,20027,27
male,other,18-34,20027,15
male,other,35-64,20027,40
male,other,65-74,20027,44
male,other,75+,20027,10
male,white,0-17,20027,884
male,white,18-34,20027,637
male,white,35-64,20027,1421
male,white,65-74,20027,485
male,white,75+,20027,376
female,black,0-17,20029,15
female,black,18-34,20029,18
female,black,35-64,20029,0
female,black,65-74,20029,0
female,black,75+,20029,0
female,other,0-17,20029,63
female,other,18-34,20029,38
female,other,35-64,20029,81
female,other,65-74,20029,40
female,other,75+,20029,3
female,white,0-17,20029,878
female,white,18-34,20029,823
female,white,35-64,20029,1385
female,white,65-74,20029,492
female,white,75+,20029,521
male,black,0-17,20029,0
male,black,18-34,20029,37
male,black,35-64,20029,0
male,black,65-74,20029,0
male,black,75+,20029,0
male,other,0-17,20029,104
male,other,18-34,20029,127
male,other,35-64,20029,126
male,other,65-74,20029,53
male,other,75+,20029,6
male,white,0-17,20029,1076
male,white,18-34,20029,821
male,white,35-64,20029,1496
male,white,65-74,20029,485
male,white,75+,20029,285
female,black,0-17,20031,1
female,black,18-34,20031,0
female,black,35-64,20031,10
female,black,65-74,20031,0
female,black,75+,20031,0
female,other,0-17,20031,109
female,other,18-34,20031,30
female,other,35-64,20031,99
female,other,65-74,20031,14
female,other,75+,20031,13
female,white,0-17,20031,774
female,white,18-34,20031,695
female,white,35-64,20031,1486
female,white,65-74,20031,511
female,white,75+,20031,428
male,black,0-17,20031,3
male,black,18-34,20031,4
male,black,35-64,20031,23
male,black,65-74,20031,1
male,black,75+,20031,0
male,other,0-17,20031,76
male,other,18-34,20031,45
male,other,35-64,20031,82
male,other,65-74,20031,10
male,other,75+,20031,5
male,white,0-17,20031,826
male,white,18-34,20031,724
male,white,35-64,20031,1491
male,white,65-74,20031,515
male,white,75+,20031,329
female,black,0-17,20033,0
female,black,18-34,20033,0
female,black,35-64,20033,0
female,black,65-74,20033,0
female,black,75+,20033,0
female,other,0-17,20033,5
female,other,18-34,20033,1
female,other,35-64,20033,20
female,other,65-74,20033,4
female,other,75+,20033,1
female,white,0-17,20033,142
female,white,18-34,20033,96
female,white,35-64,20033,313
female,white,65-74,20033,119
female,white,75+,20033,166
male,black,0-17,20033,0
male,black,18-34,20033,1
male,black,35-64,20033,0
male,black,65-74,20033,4
male,black,75+,20033,0
male,other,0-17,20033,7
male,other,18-34,20033,1
male,other,35-64,20033,15
male,other,65-74,20033,0
male,other,75+,20033,0
male,white,0-17,20033,154
male,white,18-34,20033,118
male,white,35-64,20033,325
male,white,65-74,20033,134
male,white,75+,20033,59
female,black,0-17,20035,115
female,black,18-34,20035,76
female,black,35-64,20035,74
female,black,65-74,20035,9
female,black,75+,20035,57
female,other,0-17,20035,743
female,other,18-34,20035,501
female,other,35-64,20035,837
female,other,65-74,20035,145
female,other,75+,20035,79
female,white,0-17,20035,3017
female,white,18-34,20035,2977
female,white,35-64,20035,5089
female,white,65-74,20035,1682
female,white,75+,20035,1534
male,black,0-17,20035,2
male,black,18-34,20035,154
male,black,35-64,20035,235
male,black,65-74,20035,16
male,black,75+,20035,53
male,other,0-17,20035,1038
male,other,18-34,20035,678
male,other,35-64,20035,883
male,other,65-74,20035,160
male,other,75+,20035,136
male,white,0-17,20035,3250
male,white,18-34,20035,2959
male,white,35-64,20035,5390
male,white,65-74,20035,1604
male,white,75+,20035,994
female,black,0-17,20037,114
female,black,18-34,20037,66
female,black,35-64,20037,65
female,black,65-74,20037,0
female,black,75+,20037,4
female,other,0-17,20037,511
female,other,18-34,20037,589
female,other,35-64,20037,480
female,other,65-74,20037,117
female,other,75+,20037,52
female,white,0-17,20037,3562
female,white,18-34,20037,4614
female,white,35-64,20037,5881
female,white,65-74,20037,1768
female,white,75+,20037,1505
male,black,0-17,20037,117
male,black,18-34,20037,191
male,black,35-64,20037,267
male,black,65-74,20037,34
male,black,75+,20037,4
male,other,0-17,20037,613
male,other,18-34,20037,728
male,other,35-64,20037,443
male,other,65-74,20037,67
male,other,75+,20037,25
male,white,0-17,20037,3722
male,white,18-34,20037,5144
male,white,35-64,20037,5776
male,white,65-74,20037,1560
male,white,75+,20037,944
female,black,0-17,20039,0
female,black,18-34,20039,0
female,black,35-64,20039,4
female,black,65-74,20039,14
female,black,75+,20039,1
female,other,0-17,20039,19
female,other,18-34,20039,4
female,other,35-64,20039,26
female,other,65-74,20039,8
female,other,75+,20039,5
female,white,0-17,20039,225
female,white,18-34,20039,183
female,white,35-64,20039,422
female,white,65-74,20039,202
female,white,75+,20039,202
male,black,0-17,20039,0
male,black,18-34,20039,0
male,black,35-64,20039,15
male,black,65-74,20039,0
male,black,75+,20039,13
male,other,0-17,20039,28
male,other,18-34,20039,6
male,other,35-64,20039,56
male,other,65-74,20039,2
male,other,75+,20039,0
male,white,0-17,20039,275
male,white,18-34,20039,205
male,white,35-64,20039,474
male,white,65-74,20039,216
male,white,75+,20039,141
female,black,0-17,20041,3
female,black,18-34,20041,0
female,black,35-64,20041,0
female,black,65-74,20041,11
female,black,75+,20041,4
female,other,0-17,20041,250
female,other,18-34,20041,150
female,other,35-64,20041,306
female,other,65-74,20041,40
female,other,75+,20041,7
female,white,0-17,20041,1805
female,white,18-34,20041,1428
female,white,35-64,20041,3261
female,white,65-74,20041,999
female,white,75+,20041,947
male,black,0-17,20041,0
male,black,18-34,20041,6
male,black,35-64,20041,27
male,black,65-74,20041,0
male,black,75+,20041,0
male,other,0-17,20041,242
male,other,18-34,20041,175
male,other,35-64,20041,180
male,other,65-74,20041,36
male,other,75+,20041,70
male,white,0-17,20041,1916
male,white,18-34,20041,1474
male,white,35-64,20041,3390
male,white,65-74,20041,1045
male,white,75+,20041,651
female,black,0-17,20043,0
female,black,18-34,20043,21
female,black,35-64,20043,3
female,black,65-74,20043,2
female,black,75+,20043,1
female,other,0-17,20043,41
female,other,18-34,20043,37
female,other,35-64,20043,89
female,other,65-74,20043,25
female,other,75+,20043,12
female,white,0-17,20043,731
female,white,18-34,20043,699
female,white,35-64,20043,1272
female,white,65-74,20043,382
female,white,75+,20043,328
male,black,0-17,20043,3
male,black,18-34,20043,183
male,black,35-64,20043,5
male,black,65-74,20043,6
male,black,75+,20043,5
male,other,0-17,20043,29
male,other,18-34,20043,155
male,other,35-64,20043,62
male,other,65-74,20043,10
male,other,75+,20043,5
male,white,0-17,20043,721
male,white,18-34,20043,681
male,white,35-64,20043,1303
male,white,65-74,20043,442
male,white,75+,20043,239
female,black,0-17,20045,323
female,black,18-34,20045,1054
female,black,35-64,20045,570
female,black,65-74,20045,161
female,black,75+,20045,33
female,other,0-17,20045,2380
female,other,18-34,20045,4261
female,other,35-64,20045,2768
female,other,65-74,20045,446
female,other,75+,20045,236
female,white,0-17,20045,7616
female,white,18-34,20045,16468
female,white,35-64,20045,15795
female,white,65-74,20045,4646
female,white,75+,20045,3227
male,black,0-17,20045,500
male,black,18-34,20045,1250
male,black,35-64,20045,950
male,black,65-74,20045,194
male,black,75+,20045,1
male,other,0-17,20045,2349
male,other,18-34,20045,4299
male,other,35-64,20045,2626
male,other,65-74,20045,401
male,other,75+,20045,115
male,white,0-17,20045,8132
male,white,18-34,20045,16666
male,white,35-64,20045,15613
male,white,65-74,20045,4195
male,white,75+,20045,2272
female,black,0-17,20047,0
female,black,18-34,20047,0
female,black,35-64,20047,0
female,black,65-74,20047,0
female,black,75+,20047,0
female,other,0-17,20047,74
female,other,18-34,20047,24
female,other,35-64,20047,99
female,other,65-74,20047,21
female,other,75+,20047,1
female,white,0-17,20047,213
female,white,18-34,20047,196
female,white,35-64,20047,429
female,white,65-74,20047,157
female,white,75+,20047,134
male,black,0-17,20047,0
male,black,18-34,20047,3
male,black,35-64,20047,0
male,black,65-74,20047,0
male,black,75+,20047,1
male,other,0-17,20047,70
male,other,18-34,20047,56
male,other,35-64,20047,109
male,other,65-74,20047,10
male,other,75+,20047,10
male,white,0-17,20047,296
male,white,18-34,20047,178
male,white,35-64,20047,443
male,white,65-74,20047,176
male,white,75+,20047,117
female,black,0-17,20049,0
female,black,18-34,20049,0
female,black,35-64,20049,0
female,black,65-74,20049,0
female,black,75+,20049,0
female,other,0-17,20049,29
female,other,18-34,20049,14
female,other,35-64,20049,34
female,other,65-74,20049,12
female,other,75+,20049,7
female,white,0-17,20049,254
female,white,18-34,20049,144
female,white,35-64,20049,394
female,white,65-74,20049,182
female,white,75+,20049,153
male,black,0-17,20049,0
male,black,18-34,20049,1
male,black,35-64,20049,2
male,black,65-74,20049,0
male,black,75+,20049,0
male,other,0-17,20049,34
male,other,18-34,20049,33
male,other,35-64,20049,35
male,other,65-74,20049,5
male,other,75+,20049,20
male,white,0-17,20049,255
male,white,18-34,20049,147
male,white,35-64,20049,394
male,white,65-74,20049,185
male,white,75+,20049,130
female,black,0-17,20051,50
female,black,18-34,20051,84
female,black,35-64,20051,111
female,black,65-74,20051,0
female,black,75+,20051,0
female,other,0-17,20051,299
female,other,18-34,20051,426
female,other,35-64,20051,396
female,other,65-74,20051,43
female,other,75+,20051,33
female,white,0-17,20051,2565
female,white,18-34,20051,3986
female,white,35-64,20051,4102
female,white,65-74,20051,1325
female,white,75+,20051,972
male,black,0-17,20051,32
male,black,18-34,20051,173
male,black,35-64,20051,50
male,black,65-74,20051,10
male,black,75+,20051,10
male,other,0-17,20051,321
male,other,18-34,20051,547
male,other,35-64,20051,244
male,other,65-74,20051,10
male,other,75+,20051,5
male,white,0-17,20051,2602
male,white,18-34,20051,4149
male,white,35-64,20051,4254
male,white,65-74,20051,1308
male,white,75+,20051,763
female,black,0-17,20053,8
female,black,18-34,20053,3
female,black,35-64,20053,14
female,black,65-74,20053,10
female,black,75+,20053,0
female,other,0-17,20053,78
female,other,18-34,20053,75
female,other,35-64,20053,139
female,other,65-74,20053,31
female,other,75+,20053,12
female,white,0-17,20053,465
female,white,18-34,20053,339
