state,race,sex,age,edu,total,repvote
05,black,female,40-49,post-grad,3690,0.642851377
05,black,female,50-59,no hs,3433,0.642851377
05,black,female,50-59,hs,10356,0.642851377
05,black,female,50-59,some college,9479,0.642851377
05,black,female,50-59,4-year college,3465,0.642851377
05,black,female,50-59,post-grad,1735,0.642851377
05,black,female,60-69,no hs,3973,0.642851377
05,black,female,60-69,hs,8738,0.642851377
05,black,female,60-69,some college,7764,0.642851377
05,black,female,60-69,4-year college,2992,0.642851377
05,black,female,60-69,post-grad,2317,0.642851377
05,black,female,70+,no hs,6385,0.642851377
05,black,female,70+,hs,5696,0.642851377
05,black,female,70+,some college,3933,0.642851377
05,black,female,70+,4-year college,1946,0.642851377
05,black,female,70+,post-grad,1001,0.642851377
05,black,male,18-29,no hs,4783,0.642851377
05,black,male,18-29,hs,20257,0.642851377
05,black,male,18-29,some college,15141,0.642851377
05,black,male,18-29,4-year college,1906,0.642851377
05,black,male,18-29,post-grad,174,0.642851377
05,black,male,30-39,no hs,3789,0.642851377
05,black,male,30-39,hs,12118,0.642851377
05,black,male,30-39,some college,8036,0.642851377
05,black,male,30-39,4-year college,3381,0.642851377
05,black,male,30-39,post-grad,1175,0.642851377
05,black,male,40-49,no hs,2528,0.642851377
05,black,male,40-49,hs,11480,0.642851377
05,black,male,40-49,some college,7547,0.642851377
05,black,male,40-49,4-year college,2324,0.642851377
05,black,male,40-49,post-grad,1795,0.642851377
05,black,male,50-59,no hs,3611,0.642851377
05,black,male,50-59,hs,12037,0.642851377
05,black,male,50-59,some college,6676,0.642851377
05,black,male,50-59,4-year college,1903,0.642851377
05,black,male,50-59,post-grad,1125,0.642851377
05,black,male,60-69,no hs,3631,0.642851377
05,black,male,60-69,hs,9231,0.642851377
05,black,male,60-69,some college,5292,0.642851377
05,black,male,60-69,4-year college,1644,0.642851377
05,black,male,60-69,post-grad,925,0.642851377
05,black,male,70+,no hs,4064,0.642851377
05,black,male,70+,hs,3915,0.642851377
05,black,male,70+,some college,2794,0.642851377
05,black,male,70+,4-year college,1241,0.642851377
05,black,male,70+,post-grad,875,0.642851377
05,other,female,18-29,no hs,3062,0.642851377
05,other,female,18-29,hs,9515,0.642851377
05,other,female,18-29,some college,9724,0.642851377
05,other,female,18-29,4-year college,3211,0.642851377
05,other,female,18-29,post-grad,803,0.642851377
05,other,female,30-39,no hs,1687,0.642851377
05,other,female,30-39,hs,4611,0.642851377
05,other,female,30-39,some college,5789,0.642851377
05,other,female,30-39,4-year college,3277,0.642851377
05,other,female,30-39,post-grad,1700,0.642851377
05,other,female,40-49,no hs,1776,0.642851377
05,other,female,40-49,hs,4361,0.642851377
05,other,female,40-49,some college,4754,0.642851377
05,other,female,40-49,4-year college,2525,0.642851377
05,other,female,40-49,post-grad,1539,0.642851377
05,other,female,50-59,no hs,2337,0.642851377
05,other,female,50-59,hs,4125,0.642851377
05,other,female,50-59,some college,4976,0.642851377
05,other,female,50-59,4-year college,1621,0.642851377
05,other,female,50-59,post-grad,1350,0.642851377
05,other,female,60-69,no hs,2046,0.642851377
05,other,female,60-69,hs,3934,0.642851377
05,other,female,60-69,some college,3101,0.642851377
05,other,female,60-69,4-year college,1175,0.642851377
05,other,female,60-69,post-grad,468,0.642851377
05,other,female,70+,no hs,1898,0.642851377
05,other,female,70+,hs,3319,0.642851377
05,other,female,70+,some college,1472,0.642851377
05,other,female,70+,4-year college,587,0.642851377
05,other,female,70+,post-grad,430,0.642851377
05,other,male,18-29,no hs,4661,0.642851377
05,other,male,18-29,hs,12118,0.642851377
05,other,male,18-29,some college,10917,0.642851377
05,other,male,18-29,4-year college,2311,0.642851377
05,other,male,18-29,post-grad,533,0.642851377
05,other,male,30-39,no hs,2163,0.642851377
05,other,male,30-39,hs,5922,0.642851377
05,other,male,30-39,some college,4364,0.642851377
05,other,male,30-39,4-year college,2783,0.642851377
05,other,male,30-39,post-grad,1534,0.642851377
05,other,male,40-49,no hs,2342,0.642851377
05,other,male,40-49,hs,5797,0.642851377
05,other,male,40-49,some college,3456,0.642851377
05,other,male,40-49,4-year college,1338,0.642851377
05,other,male,40-49,post-grad,1542,0.642851377
05,other,male,50-59,no hs,3491,0.642851377
05,other,male,50-59,hs,5074,0.642851377
05,other,male,50-59,some college,3226,0.642851377
05,other,male,50-59,4-year college,2015,0.642851377
05,other,male,50-59,post-grad,1355,0.642851377
05,other,male,60-69,no hs,1797,0.642851377
05,other,male,60-69,hs,3684,0.642851377
05,other,male,60-69,some college,2520,0.642851377
05,other,male,60-69,4-year college,1421,0.642851377
05,other,male,60-69,post-grad,687,0.642851377
05,other,male,70+,no hs,1654,0.642851377
05,other,male,70+,hs,2242,0.642851377
05,other,male,70+,some college,1227,0.642851377
05,other,male,70+,4-year college,790,0.642851377
05,other,male,70+,post-grad,618,0.642851377
06,white,female,18-29,no hs,77635,0.338717892
06,white,female,18-29,hs,308567,0.338717892
06,white,female,18-29,some college,561453,0.338717892
06,white,female,18-29,4-year college,305267,0.338717892
06,white,female,18-29,post-grad,67621,0.338717892
06,white,female,30-39,no hs,51723,0.338717892
06,white,female,30-39,hs,166243,0.338717892
06,white,female,30-39,some college,344813,0.338717892
06,white,female,30-39,4-year college,350927,0.338717892
06,white,female,30-39,post-grad,201784,0.338717892
06,white,female,40-49,no hs,59008,0.338717892
06,white,female,40-49,hs,148132,0.338717892
06,white,female,40-49,some college,299939,0.338717892
06,white,female,40-49,4-year college,268857,0.338717892
06,white,female,40-49,post-grad,200829,0.338717892
06,white,female,50-59,no hs,84399,0.338717892
06,white,female,50-59,hs,213466,0.338717892
06,white,female,50-59,some college,382269,0.338717892
06,white,female,50-59,4-year college,275016,0.338717892
06,white,female,50-59,post-grad,180083,0.338717892
06,white,female,60-69,no hs,80222,0.338717892
06,white,female,60-69,hs,226626,0.338717892
06,white,female,60-69,some college,426465,0.338717892
06,white,female,60-69,4-year college,245917,0.338717892
06,white,female,60-69,post-grad,180558,0.338717892
06,white,female,70+,no hs,139287,0.338717892
06,white,female,70+,hs,330817,0.338717892
06,white,female,70+,some college,440550,0.338717892
06,white,female,70+,4-year college,245003,0.338717892
06,white,female,70+,post-grad,189656,0.338717892
06,white,male,18-29,no hs,111541,0.338717892
06,white,male,18-29,hs,432749,0.338717892
06,white,male,18-29,some college,558349,0.338717892
06,white,male,18-29,4-year college,266676,0.338717892
06,white,male,18-29,post-grad,43190,0.338717892
06,white,male,30-39,no hs,74923,0.338717892
06,white,male,30-39,hs,246323,0.338717892
06,white,male,30-39,some college,369513,0.338717892
06,white,male,30-39,4-year college,342328,0.338717892
06,white,male,30-39,post-grad,163579,0.338717892
06,white,male,40-49,no hs,76361,0.338717892
06,white,male,40-49,hs,196543,0.338717892
06,white,male,40-49,some college,310178,0.338717892
06,white,male,40-49,4-year college,268333,0.338717892
06,white,male,40-49,post-grad,178498,0.338717892
06,white,male,50-59,no hs,106818,0.338717892
06,white,male,50-59,hs,247833,0.338717892
06,white,male,50-59,some college,351505,0.338717892
06,white,male,50-59,4-year college,285177,0.338717892
06,white,male,50-59,post-grad,189738,0.338717892
06,white,male,60-69,no hs,83042,0.338717892
06,white,male,60-69,hs,221293,0.338717892
06,white,male,60-69,some college,371800,0.338717892
06,white,male,60-69,4-year college,257551,0.338717892
06,white,male,60-69,post-grad,198679,0.338717892
06,white,male,70+,no hs,88358,0.338717892
06,white,male,70+,hs,183326,0.338717892
06,white,male,70+,some college,319310,0.338717892
06,white,male,70+,4-year college,231675,0.338717892
06,white,male,70+,post-grad,243467,0.338717892
06,black,female,18-29,no hs,13592,0.338717892
06,black,female,18-29,hs,53342,0.338717892
06,black,female,18-29,some college,82831,0.338717892
06,black,female,18-29,4-year college,29577,0.338717892
06,black,female,18-29,post-grad,6189,0.338717892
06,black,female,30-39,no hs,9323,0.338717892
06,black,female,30-39,hs,30046,0.338717892
06,black,female,30-39,some college,54843,0.338717892
06,black,female,30-39,4-year college,33525,0.338717892
06,black,female,30-39,post-grad,20372,0.338717892
06,black,female,40-49,no hs,9116,0.338717892
06,black,female,40-49,hs,25857,0.338717892
06,black,female,40-49,some college,48467,0.338717892
06,black,female,40-49,4-year college,24504,0.338717892
06,black,female,40-49,post-grad,21649,0.338717892
06,black,female,50-59,no hs,10753,0.338717892
06,black,female,50-59,hs,28470,0.338717892
06,black,female,50-59,some college,61357,0.338717892
06,black,female,50-59,4-year college,24996,0.338717892
06,black,female,50-59,post-grad,17795,0.338717892
06,black,female,60-69,no hs,9998,0.338717892
06,black,female,60-69,hs,26493,0.338717892
06,black,female,60-69,some college,56732,0.338717892
06,black,female,60-69,4-year college,21012,0.338717892
06,black,female,60-69,post-grad,14058,0.338717892
06,black,female,70+,no hs,14262,0.338717892
06,black,female,70+,hs,30186,0.338717892
06,black,female,70+,some college,43634,0.338717892
06,black,female,70+,4-year college,13591,0.338717892
06,black,female,70+,post-grad,11222,0.338717892
06,black,male,18-29,no hs,22167,0.338717892
06,black,male,18-29,hs,74194,0.338717892
06,black,male,18-29,some college,82703,0.338717892
06,black,male,18-29,4-year college,27056,0.338717892
06,black,male,18-29,post-grad,3751,0.338717892
06,black,male,30-39,no hs,15526,0.338717892
06,black,male,30-39,hs,41336,0.338717892
06,black,male,30-39,some college,62066,0.338717892
06,black,male,30-39,4-year college,29663,0.338717892
06,black,male,30-39,post-grad,12936,0.338717892
06,black,male,40-49,no hs,13727,0.338717892
06,black,male,40-49,hs,32606,0.338717892
06,black,male,40-49,some college,46646,0.338717892
06,black,male,40-49,4-year college,25254,0.338717892
06,black,male,40-49,post-grad,15242,0.338717892
06,black,male,50-59,no hs,16343,0.338717892
06,black,male,50-59,hs,40159,0.338717892
06,black,male,50-59,some college,51257,0.338717892
06,black,male,50-59,4-year college,22326,0.338717892
06,black,male,50-59,post-grad,13684,0.338717892
06,black,male,60-69,no hs,11697,0.338717892
06,black,male,60-69,hs,30093,0.338717892
06,black,male,60-69,some college,48971,0.338717892
06,black,male,60-69,4-year college,16228,0.338717892
06,black,male,60-69,post-grad,11308,0.338717892
06,black,male,70+,no hs,9780,0.338717892
06,black,male,70+,hs,18894,0.338717892
06,black,male,70+,some college,29448,0.338717892
06,black,male,70+,4-year college,10045,0.338717892
06,black,male,70+,post-grad,8819,0.338717892
06,other,female,18-29,no hs,91397,0.338717892
06,other,female,18-29,hs,365953,0.338717892
06,other,female,18-29,some college,572701,0.338717892
06,other,female,18-29,4-year college,279800,0.338717892
06,other,female,18-29,post-grad,52210,0.338717892
06,other,female,30-39,no hs,71210,0.338717892
06,other,female,30-39,hs,184930,0.338717892
06,other,female,30-39,some college,295621,0.338717892
06,other,female,30-39,4-year college,262690,0.338717892
06,other,female,30-39,post-grad,150425,0.338717892
06,other,female,40-49,no hs,101685,0.338717892
06,other,female,40-49,hs,159862,0.338717892
06,other,female,40-49,some college,232075,0.338717892
06,other,female,40-49,4-year college,219575,0.338717892
06,other,female,40-49,post-grad,144686,0.338717892
06,other,female,50-59,no hs,148207,0.338717892
06,other,female,50-59,hs,165044,0.338717892
06,other,female,50-59,some college,211478,0.338717892
06,other,female,50-59,4-year college,168895,0.338717892
06,other,female,50-59,post-grad,94894,0.338717892
06,other,female,60-69,no hs,160816,0.338717892
06,other,female,60-69,hs,137232,0.338717892
06,other,female,60-69,some college,176723,0.338717892
06,other,female,60-69,4-year college,127390,0.338717892
06,other,female,60-69,post-grad,58026,0.338717892
06,other,female,70+,no hs,212551,0.338717892
06,other,female,70+,hs,136009,0.338717892
06,other,female,70+,some college,121853,0.338717892
06,other,female,70+,4-year college,103642,0.338717892
06,other,female,70+,post-grad,43898,0.338717892
06,other,male,18-29,no hs,133846,0.338717892
06,other,male,18-29,hs,480737,0.338717892
06,other,male,18-29,some college,555689,0.338717892
06,other,male,18-29,4-year college,227403,0.338717892
06,other,male,18-29,post-grad,34932,0.338717892
06,other,male,30-39,no hs,102801,0.338717892
06,other,male,30-39,hs,243561,0.338717892
06,other,male,30-39,some college,301701,0.338717892
06,other,male,30-39,4-year college,246381,0.338717892
06,other,male,30-39,post-grad,105814,0.338717892
06,other,male,40-49,no hs,108733,0.338717892
06,other,male,40-49,hs,178350,0.338717892
06,other,male,40-49,some college,222342,0.338717892
06,other,male,40-49,4-year college,182833,0.338717892
06,other,male,40-49,post-grad,123582,0.338717892
06,other,male,50-59,no hs,156343,0.338717892
06,other,male,50-59,hs,168140,0.338717892
06,other,male,50-59,some college,187492,0.338717892
06,other,male,50-59,4-year college,136954,0.338717892
06,other,male,50-59,post-grad,99454,0.338717892
06,other,male,60-69,no hs,139641,0.338717892
06,other,male,60-69,hs,116191,0.338717892
06,other,male,60-69,some college,148804,0.338717892
06,other,male,60-69,4-year college,101856,0.338717892
06,other,male,60-69,post-grad,69834,0.338717892
06,other,male,70+,no hs,126760,0.338717892
06,other,male,70+,hs,82951,0.338717892
06,other,male,70+,some college,98973,0.338717892
06,other,male,70+,4-year college,84871,0.338717892
06,other,male,70+,post-grad,58734,0.338717892
08,white,female,18-29,no hs,22013,0.473166666
08,white,female,18-29,hs,76122,0.473166666
08,white,female,18-29,some college,118884,0.473166666
08,white,female,18-29,4-year college,95373,0.473166666
08,white,female,18-29,post-grad,22504,0.473166666
08,white,female,30-39,no hs,9355,0.473166666
08,white,female,30-39,hs,40448,0.473166666
08,white,female,30-39,some college,79598,0.473166666
08,white,female,30-39,4-year college,110746,0.473166666
08,white,female,30-39,post-grad,66107,0.473166666
08,white,female,40-49,no hs,9436,0.473166666
08,white,female,40-49,hs,31066,0.473166666
08,white,female,40-49,some college,70841,0.473166666
08,white,female,40-49,4-year college,87878,0.473166666
08,white,female,40-49,post-grad,60684,0.473166666
08,white,female,50-59,no hs,9704,0.473166666
08,white,female,50-59,hs,48799,0.473166666
08,white,female,50-59,some college,82771,0.473166666
08,white,female,50-59,4-year college,78579,0.473166666
08,white,female,50-59,post-grad,48862,0.473166666
08,white,female,60-69,no hs,8855,0.473166666
08,white,female,60-69,hs,59631,0.473166666
08,white,female,60-69,some college,90751,0.473166666
08,white,female,60-69,4-year college,67792,0.473166666
08,white,female,60-69,post-grad,49034,0.473166666
08,white,female,70+,no hs,15594,0.473166666
08,white,female,70+,hs,72666,0.473166666
08,white,female,70+,some college,81672,0.473166666
08,white,female,70+,4-year college,53824,0.473166666
08,white,female,70+,post-grad,40844,0.473166666
08,white,male,18-29,no hs,31784,0.473166666
08,white,male,18-29,hs,107322,0.473166666
08,white,male,18-29,some college,130761,0.473166666
08,white,male,18-29,4-year college,84061,0.473166666
08,white,male,18-29,post-grad,13644,0.473166666
08,white,male,30-39,no hs,14539,0.473166666
08,white,male,30-39,hs,65405,0.473166666
08,white,male,30-39,some college,93407,0.473166666
08,white,male,30-39,4-year college,110694,0.473166666
08,white,male,30-39,post-grad,49353,0.473166666
08,white,male,40-49,no hs,14206,0.473166666
08,white,male,40-49,hs,51742,0.473166666
08,white,male,40-49,some college,80267,0.473166666
08,white,male,40-49,4-year college,86571,0.473166666
08,white,male,40-49,post-grad,49485,0.473166666
